"id","breeding_period","sex","date","straighness_trajectories","nobs","year","rainfall","mean_temperature","wind","year_sur_site","laying","hatching","breeding_success"
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","pre_breeding","M","2015-12-24",0.033,12,2016,0.147,12.707,2.807,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","pre_breeding","M","2015-12-29",0.004,11,2016,0.167,10.267,2.413,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","pre_breeding","M","2015-12-31",0.205,13,2016,0.793,10.267,2,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","pre_breeding","M","2016-01-01",0.075,13,2016,1.4,10.067,2.953,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","pre_breeding","M","2016-01-06",0.008,13,2016,1.847,4.647,1.68,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","pre_breeding","M","2016-01-07",0.285,12,2016,0.127,6.387,1.553,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","pre_breeding","M","2016-01-12",0.105,12,2016,0,7.753,3.54,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","pre_breeding","M","2016-01-13",0.142,13,2016,0.027,4.387,2.76,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","pre_breeding","M","2016-01-14",0.264,11,2016,2.22,4.907,2.087,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","pre_breeding","M","2016-01-15",0.082,11,2016,0,4.707,6.12,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","pre_breeding","M","2016-01-16",0.297,11,2016,0,3.887,9.687,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","pre_breeding","M","2016-01-17",0.024,11,2016,0,3.633,7.38,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","pre_breeding","M","2016-01-18",0.181,10,2016,1.9,2.447,2.567,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","pre_breeding","M","2016-01-19",0.214,11,2016,1.093,5.24,0.973,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","pre_breeding","M","2016-01-21",0.204,11,2016,0.1,3.9,1.807,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","pre_breeding","M","2016-01-22",0.275,11,2016,0.127,5.36,0.88,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","pre_breeding","M","2016-01-23",0.127,13,2016,0,8.353,3.24,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","pre_breeding","M","2016-01-24",0.163,13,2016,0.1,6.027,0.767,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","pre_breeding","M","2016-01-25",0.535,13,2016,0,8.707,1.1,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","pre_breeding","M","2016-01-26",0.589,12,2016,0,10.247,0.58,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","pre_breeding","M","2016-01-27",0.861,10,2016,0,11.4,1.207,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","pre_breeding","M","2016-01-28",0.165,10,2016,0,12.6,2.92,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","pre_breeding","M","2016-01-31",0.019,26,2016,0,11.507,2.967,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","pre_breeding","M","2016-02-01",0.04,27,2016,0,13.373,5.947,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","pre_breeding","M","2016-02-02",0.155,22,2016,0,9.933,0.813,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","pre_breeding","M","2016-02-03",0.103,26,2016,0.053,9.487,5.673,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","pre_breeding","M","2016-02-04",0.1,34,2016,0,7.767,6.42,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","pre_breeding","M","2016-02-05",0.04,28,2016,0,10.66,3.673,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","pre_breeding","M","2016-02-06",0.066,32,2016,1.587,10.793,4.947,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","pre_breeding","M","2016-02-07",0.326,11,2016,28.84,8.827,4.753,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","pre_breeding","M","2016-02-08",0.008,26,2016,0.047,8.54,1.567,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","pre_breeding","M","2016-02-09",0.087,15,2016,5.327,9.527,2.767,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","pre_breeding","M","2016-02-10",0.027,26,2016,0.18,5.853,2.68,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","pre_breeding","M","2016-02-11",0.033,24,2016,0.373,4.927,1.033,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","pre_breeding","M","2016-02-12",0.046,11,2016,6.34,5.14,1.527,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","pre_breeding","M","2016-02-13",0.067,10,2016,4.6,7.627,1.693,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","pre_breeding","M","2016-02-14",0.079,11,2016,0.1,9.227,2.347,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","incubation","M","2016-02-15",0.103,19,2016,0,6.52,9.713,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","incubation","M","2016-02-16",0.011,25,2016,0,5.353,7.553,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","incubation","M","2016-02-17",0.002,42,2016,0,4.4,2.02,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","incubation","M","2016-02-18",0.014,39,2016,0.053,5.713,1.533,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","incubation","M","2016-02-19",0.019,28,2016,0,5.093,4.833,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","incubation","M","2016-02-20",0.004,31,2016,0.047,5.753,1.993,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","incubation","M","2016-02-21",0.004,37,2016,0,9.887,1.64,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","incubation","M","2016-02-22",0.055,38,2016,2.253,10.46,1.6,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","incubation","M","2016-02-23",0.062,27,2016,0,10.5,3.46,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","incubation","M","2016-02-24",0.006,27,2016,0.12,9.547,2.46,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","incubation","M","2016-02-25",0.006,40,2016,0.393,8.56,3.073,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","incubation","M","2016-02-26",0.012,45,2016,0.693,6.727,2.627,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","incubation","M","2016-02-27",0.038,36,2016,20.34,8.887,6.14,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","incubation","M","2016-02-28",0.039,25,2016,0.547,9.273,4.687,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","incubation","M","2016-02-29",0.066,34,2016,0,6.947,11.06,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","incubation","M","2016-03-01",0.217,20,2016,0,8.06,10.42,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","incubation","M","2016-03-02",0.085,24,2016,0.453,10.18,4.293,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","incubation","M","2016-03-03",0.024,32,2016,0,8.06,5.587,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","incubation","M","2016-03-04",0.03,38,2016,3.24,8.373,3.34,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","incubation","M","2016-03-05",0.002,36,2016,0.593,9.02,3.207,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","incubation","M","2016-03-06",0.005,40,2016,0,5.8,6.047,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","incubation","M","2016-03-07",0.024,40,2016,0,5.78,3.5,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","incubation","M","2016-03-08",0.023,33,2016,0,5.473,9.613,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","incubation","M","2016-03-09",0.026,19,2016,0.547,4.907,2.373,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","incubation","M","2016-03-10",0.025,21,2016,0,8.04,4.707,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","incubation","M","2016-03-11",0.009,46,2016,0,8.293,4.98,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","incubation","M","2016-03-12",0.008,31,2016,0,8.593,5.6,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","incubation","M","2016-03-13",0.017,25,2016,0.42,9.413,3.14,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","incubation","M","2016-03-14",0.016,26,2016,0.507,9.82,1.427,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-03-15",0.002,36,2016,0.593,11.393,3.713,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-03-16",0.162,27,2016,28.18,5.467,3.747,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-03-17",0.273,12,2016,0.047,7.24,1.867,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-03-18",0.161,17,2016,0,8.813,1.26,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-03-19",0.027,18,2016,0,9.6,1.227,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-03-20",0.061,19,2016,0,10.273,1.113,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-03-21",0.005,16,2016,0,11.607,2.413,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-03-22",0.014,16,2016,0,10.647,5.28,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-03-23",0.001,38,2016,0,10.833,9.707,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-03-24",0.081,42,2016,0,11.053,6.72,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-03-25",0.079,43,2016,0,11.48,4.66,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-03-26",0.046,44,2016,0,11.733,2.12,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-03-27",0.169,41,2016,2.907,8.933,2.373,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-03-28",0.003,25,2016,0.02,10.893,1.487,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-03-29",0.001,39,2016,0.053,12.04,1.72,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-03-30",0.017,37,2016,0,13.86,3.073,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-03-31",0.001,40,2016,0,15.9,3.96,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-04-01",0.024,30,2016,3.033,9.833,3.213,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-04-05",0.04,11,2016,2.72,14.513,2.26,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-04-06",0.003,29,2016,0,15.353,5.407,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-04-07",0.006,43,2016,0,13.68,8.073,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-04-08",0.11,41,2016,0.127,10.667,9.807,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-04-09",0.075,42,2016,0,11.953,6.8,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-04-10",0.001,44,2016,0,12.553,3.733,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-04-11",0.002,45,2016,0,14.667,5.26,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-04-12",0.003,38,2016,0,14.407,3.833,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-04-13",0.001,45,2016,3.847,12.7,1.68,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-04-14",0.004,39,2016,0,12.707,1.507,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-04-15",0.001,38,2016,0,14.533,3.993,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-04-16",0.001,44,2016,0.053,16.593,4.187,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-04-17",0.08,47,2016,0.287,15.613,1.6,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-04-18",0.046,42,2016,0,11.707,5.887,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-04-19",0,47,2016,0,13.387,3.373,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-04-20",0.015,47,2016,0,15.407,1.573,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-04-21",0.026,41,2016,2.513,13.627,1.74,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-04-22",0.002,48,2016,2.013,14.66,1.707,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-04-23",0.002,43,2016,0,14.7,4.727,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-04-24",0.001,45,2016,0,10.44,10.747,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-04-25",0.011,50,2016,0,10.013,6.667,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-04-26",0.007,43,2016,0,11.727,2.993,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-04-27",0.009,44,2016,0,11.213,3.74,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-04-28",0.011,44,2016,0,12.587,3.713,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-04-29",0.041,48,2016,0,12.773,2.04,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-04-30",0.153,45,2016,3.813,10.007,2.887,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-05-01",0.153,29,2016,0,9.053,10.613,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-05-02",0.12,36,2016,0,15.287,9.053,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-05-03",0.007,42,2016,0,16.667,9.06,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-05-04",0.026,50,2016,0,16.053,3.727,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-05-05",0.055,47,2016,0,16.24,3.033,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-05-06",0.052,46,2016,0,16.233,3.227,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-05-07",0.008,38,2016,0,16.293,3.06,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-05-08",0.032,43,2016,1.827,16.287,5.047,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-05-09",0.01,46,2016,3.607,17.453,6.04,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-05-10",0.02,37,2016,8.407,18.32,3.593,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-05-11",0.029,43,2016,6.547,15.267,2.12,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-05-12",0.056,25,2016,0.22,14.973,2.4,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-05-13",0.11,46,2016,1.12,14.647,2.767,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-05-14",0.005,43,2016,0,17.707,8.313,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-05-15",0.023,40,2016,0,14.84,8.893,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-05-16",0.078,42,2016,0,15.593,6.527,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-05-17",0.019,50,2016,0,17.08,2.8,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-05-18",0.063,46,2016,2.12,16.207,2.607,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-05-19",0.008,47,2016,0,16.047,5.84,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-05-20",0.042,45,2016,0,17.793,4.327,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-05-21",0.023,43,2016,0,18.213,2.607,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-05-22",0.008,42,2016,6.527,16.933,4.02,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-05-23",0.045,46,2016,0,14.433,5.027,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-05-24",0.03,39,2016,0,15.733,4.713,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-05-25",0.019,48,2016,0,15.953,1.8,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-05-26",0.006,41,2016,0,18.127,1.333,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-05-27",0.039,51,2016,0,19.453,1.487,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-05-28",0.125,44,2016,15.133,18.48,2.64,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-05-29",0.069,42,2016,1.527,18.147,2.853,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-05-30",0.034,44,2016,0,18.027,3.753,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-05-31",0.033,42,2016,1.547,16.907,3.567,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-06-01",0.177,44,2016,0.027,16.44,2.747,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-06-02",0.086,47,2016,0.08,18.88,2.46,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-06-03",0.007,44,2016,0.007,19.893,2.487,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-06-04",0.083,44,2016,0.047,20.453,1.553,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-06-05",0.059,45,2016,0,21.473,1.833,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-06-06",0.009,41,2016,0.053,20.96,1.953,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-06-07",0.015,39,2016,0.753,21.873,1.307,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-06-08",0.011,40,2016,0,24.22,4.353,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-06-09",0.004,40,2016,0,23.24,6.847,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-06-10",0.003,41,2016,0.093,21.367,1.573,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-06-11",0.001,44,2016,0,22.007,2.273,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-06-12",0.073,42,2016,0,21.993,4.947,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-06-13",0.006,38,2016,0.107,21.773,4.527,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-06-14",0.005,48,2016,0,20.613,4.773,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-06-15",0.001,45,2016,2.527,20.56,2.593,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-06-16",0.024,41,2016,1.513,18.393,3.08,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-06-17",0.086,49,2016,0.66,18.4,2.687,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-06-18",0.204,41,2016,3.86,16.48,2.433,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-06-19",0.728,42,2016,0,19.513,9.027,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-06-20",0.112,42,2016,0,21.407,4.613,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-06-21",0.008,45,2016,0,23.007,1.92,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-06-22",0.14,46,2016,0,23.58,2.04,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-06-23",0.105,54,2016,0,24.1,1.787,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-06-24",0.07,33,2016,0,24.48,2.027,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-06-25",0.003,47,2016,0,26.02,4.153,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-06-26",0.225,20,2016,0,23.72,7.267,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-06-27",0.523,21,2016,0,22.853,8.54,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-06-28",0.058,33,2016,0,23.853,2.873,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-06-29",0.094,45,2016,0.227,23.773,2.147,1,1,0,0
"2015_13_site13_M_SKFR09-MLR07__MH [FRP-BA11577]","rearing","M","2016-06-30",0.076,47,2016,0,24.62,2.013,1,1,0,0
"2015_13_site36_F_SKFR10-MLR06__M9 [FRP-BA11578]","pre_breeding","F","2015-12-15",0.105,13,2016,0.05,10.9,1.338,NA,0,0,0
"2015_13_site36_F_SKFR10-MLR06__M9 [FRP-BA11578]","pre_breeding","F","2015-12-17",0.107,14,2016,0.188,10.2,1.112,NA,0,0,0
"2015_13_site36_F_SKFR10-MLR06__M9 [FRP-BA11578]","pre_breeding","F","2015-12-22",0.01,14,2016,1.362,12.15,1.825,NA,0,0,0
"2015_13_site36_F_SKFR10-MLR06__M9 [FRP-BA11578]","pre_breeding","F","2015-12-23",0.024,15,2016,0.588,13.1,1.962,NA,0,0,0
"2015_13_site36_F_SKFR10-MLR06__M9 [FRP-BA11578]","pre_breeding","F","2015-12-29",0.006,14,2016,0.162,10.75,2.538,NA,0,0,0
"2015_13_site36_F_SKFR10-MLR06__M9 [FRP-BA11578]","pre_breeding","F","2015-12-30",0.406,15,2016,0.013,9.175,1.288,NA,0,0,0
"2015_13_site36_F_SKFR10-MLR06__M9 [FRP-BA11578]","pre_breeding","F","2016-01-04",0.007,15,2016,0.262,8.938,0.9,NA,0,0,0
"2015_13_site36_F_SKFR10-MLR06__M9 [FRP-BA11578]","pre_breeding","F","2016-01-07",0.211,10,2016,0.138,7.188,1.388,NA,0,0,0
"2015_13_site36_F_SKFR10-MLR06__M9 [FRP-BA11578]","pre_breeding","F","2016-01-11",0.928,15,2016,0.112,11.425,3,NA,0,0,0
"2015_13_site36_F_SKFR10-MLR06__M9 [FRP-BA11578]","pre_breeding","F","2016-01-12",0.58,23,2016,0,8.537,3.5,NA,0,0,0
