"id","breeding_period","sex","date","nobs","n_flight","year","rainfall","mean_temperature","wind","n_year_on_site","laying","hatching","breeding_success","prop_time_flight"
"2009_34_site33_M_98324__CZ [FRP-BA11034]","rearing","M","2011-06-25",12,1,2011,0,24.406,2.403,2,0,0,0,0.083
"2009_34_site33_M_98324__CZ [FRP-BA11034]","rearing","M","2011-06-27",12,0,2011,0,22.317,2.083,2,0,0,0,0
"2009_34_site33_M_98324__CZ [FRP-BA11034]","rearing","M","2011-06-29",12,1,2011,0.286,21.611,6.911,2,0,0,0,0.083
"2009_34_site33_M_98324__CZ [FRP-BA11034]","rearing","M","2012-05-01",12,6,2012,0.026,13.234,1.6,3,0,0,0,0.5
"2009_34_site33_M_98324__CZ [FRP-BA11034]","rearing","M","2012-05-03",12,7,2012,0.051,14.083,1.983,3,0,0,0,0.583
"2009_34_site33_M_98324__CZ [FRP-BA11034]","rearing","M","2012-05-09",12,7,2012,0,17.054,1.694,3,0,0,0,0.583
"2009_34_site33_M_98324__CZ [FRP-BA11034]","rearing","M","2012-05-12",12,2,2012,0,20.78,2.851,3,0,0,0,0.167
"2009_34_site33_M_98324__CZ [FRP-BA11034]","rearing","M","2012-05-13",12,7,2012,0,18.857,4.837,3,0,0,0,0.583
"2009_34_site33_M_98324__CZ [FRP-BA11034]","rearing","M","2012-05-14",12,6,2012,0,17.137,2.649,3,0,0,0,0.5
"2009_34_site33_M_98324__CZ [FRP-BA11034]","rearing","M","2012-05-15",12,2,2012,0,15.74,6.283,3,0,0,0,0.167
"2009_34_site33_M_98324__CZ [FRP-BA11034]","rearing","M","2012-05-18",11,1,2012,0.737,14.306,3.663,3,0,0,0,0.091
"2009_34_site33_M_98324__CZ [FRP-BA11034]","rearing","M","2012-05-21",12,2,2012,6.149,12.691,4.674,3,0,0,0,0.167
"2009_34_site33_M_98324__CZ [FRP-BA11034]","rearing","M","2012-05-23",12,1,2012,0,19.309,5.48,3,0,0,0,0.083
"2009_34_site33_M_98324__CZ [FRP-BA11034]","rearing","M","2012-05-27",12,9,2012,0.663,19.957,1.551,3,0,0,0,0.75
"2009_34_site33_M_98324__CZ [FRP-BA11034]","rearing","M","2012-05-29",12,4,2012,0.491,21.469,1.766,3,0,0,0,0.333
"2009_34_site33_M_98324__CZ [FRP-BA11034]","rearing","M","2012-06-02",11,5,2012,0.234,21.92,2.629,3,0,0,0,0.455
"2009_34_site33_M_98324__CZ [FRP-BA11034]","rearing","M","2012-06-03",12,1,2012,1.097,19.234,2.897,3,0,0,0,0.083
"2009_34_site33_M_98324__CZ [FRP-BA11034]","rearing","M","2012-06-04",12,2,2012,0,18.963,4.683,3,0,0,0,0.167
"2009_34_site33_M_98324__CZ [FRP-BA11034]","rearing","M","2012-06-05",11,5,2012,0,19.994,2.003,3,0,0,0,0.455
"2009_34_site33_M_98324__CZ [FRP-BA11034]","rearing","M","2012-06-07",12,1,2012,7.954,18.943,3.443,3,0,0,0,0.083
"2009_34_site33_M_98324__CZ [FRP-BA11034]","rearing","M","2012-06-08",12,6,2012,0,19.543,4.06,3,0,0,0,0.5
"2009_34_site33_M_98324__CZ [FRP-BA11034]","rearing","M","2012-06-15",12,6,2012,0,19.314,3.169,3,0,0,0,0.5
"2009_34_site33_M_98324__CZ [FRP-BA11034]","rearing","M","2012-06-16",12,6,2012,0.009,20.314,1.969,3,0,0,0,0.5
"2009_34_site33_M_98324__CZ [FRP-BA11034]","rearing","M","2012-06-17",12,2,2012,0,21.863,1.98,3,0,0,0,0.167
"2009_34_site33_M_98324__CZ [FRP-BA11034]","rearing","M","2012-06-21",12,7,2012,0.043,24.157,3.206,3,0,0,0,0.583
"2009_34_site33_M_98324__CZ [FRP-BA11034]","rearing","M","2012-06-23",12,5,2012,0,22.983,2.546,3,0,0,0,0.417
"2009_34_site33_M_98324__CZ [FRP-BA11034]","rearing","M","2012-06-24",12,7,2012,0,25.066,3.28,3,0,0,0,0.583
"2009_34_site33_M_98324__CZ [FRP-BA11034]","rearing","M","2012-06-25",12,5,2012,0,25.469,4.983,3,0,0,0,0.417
"2009_34_site33_M_98324__CZ [FRP-BA11034]","rearing","M","2012-06-26",12,4,2012,0,27.029,3.246,3,0,0,0,0.333
"2009_34_site33_M_98324__CZ [FRP-BA11034]","rearing","M","2012-06-27",12,8,2012,0.017,26.177,2.006,3,0,0,0,0.667
"2009_34_site33_M_98324__CZ [FRP-BA11034]","rearing","M","2012-06-29",12,2,2012,0,22.954,3.451,3,0,0,0,0.167
"2009_34_site33_M_98324__CZ [FRP-BA11034]","rearing","M","2012-06-30",12,1,2012,0,23.117,2.843,3,0,0,0,0.083
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2012-05-01",12,5,2012,0.016,13.541,1.291,3,0,0,0,0.417
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2012-05-09",12,5,2012,0,17.447,1.784,3,0,0,0,0.417
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2012-05-10",12,5,2012,0.025,18.084,1.191,3,0,0,0,0.417
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2012-05-24",12,2,2012,0,22.116,3.609,3,0,0,0,0.167
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2012-05-25",11,5,2012,0,21.887,1.438,3,0,0,0,0.455
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2012-05-28",12,2,2012,0.244,20.897,2.903,3,0,0,0,0.167
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2012-06-03",12,3,2012,11.988,18.616,1.866,3,0,0,0,0.25
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2012-06-05",12,0,2012,0,19.347,2.65,3,0,0,0,0
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2012-06-27",11,2,2012,0,26.606,3.25,3,0,0,0,0.182
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2012-06-30",11,4,2012,0,25.075,2.722,3,0,0,0,0.364
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2013-05-01",12,3,2013,6.991,14.588,1.234,4,1,0,0,0.25
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2013-05-03",12,5,2013,0.122,14.938,2.897,4,1,0,0,0.417
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2013-05-04",12,1,2013,0,15.597,4.725,4,1,0,0,0.083
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2013-05-05",12,2,2013,0.009,16.719,3.45,4,1,0,0,0.167
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2013-05-09",12,2,2013,2.831,18.3,1.228,4,1,0,0,0.167
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2013-05-11",12,5,2013,0,15.241,4.197,4,1,0,0,0.417
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2013-05-18",12,1,2013,35.256,12.137,5.231,4,1,0,0,0.083
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2013-05-19",12,3,2013,0,13.125,2.034,4,1,0,0,0.25
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2013-05-25",12,1,2013,0.575,11.581,3.25,4,1,0,0,0.083
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2013-05-28",12,0,2013,9.344,11.653,1.491,4,1,0,0,0
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2013-05-29",12,0,2013,1.216,11.066,2.434,4,1,0,0,0
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2013-06-04",12,5,2013,0,17.528,2.444,4,1,0,0,0.417
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2013-06-07",12,2,2013,0,19.012,1.747,4,1,0,0,0.167
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2013-06-09",11,1,2013,8.466,16.172,2.541,4,1,0,0,0.091
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2013-06-16",12,6,2013,0.009,22.416,2.203,4,1,0,0,0.5
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2013-06-18",12,2,2013,0.225,25.122,2.306,4,1,0,0,0.167
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2014-05-09",11,6,2014,0,20.55,2.594,5,1,NA,0,0.545
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2014-05-22",11,5,2014,3.362,17.381,4.453,5,1,NA,0,0.455
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2014-05-24",11,7,2014,0.009,15.147,1.453,5,1,NA,0,0.636
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2014-05-30",12,6,2014,0.166,19.741,4.194,5,1,NA,0,0.5
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2014-06-11",11,4,2014,0.016,27.281,2.419,5,1,NA,0,0.364
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2014-06-23",12,1,2014,0.016,23.441,2.138,5,1,NA,0,0.083
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2014-06-24",12,5,2014,15.931,23.85,2.644,5,1,NA,0,0.417
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2015-05-01",12,2,2015,1.85,14.669,1.984,6,1,1,1,0.167
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2015-05-09",12,4,2015,0,19.2,3.884,6,1,1,1,0.333
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2015-05-21",12,0,2015,0,14.975,7.081,6,1,1,1,0
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2015-05-30",12,6,2015,0,21.297,2.094,6,1,1,1,0.5
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2015-05-31",12,8,2015,0,20.847,2.303,6,1,1,1,0.667
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2015-06-01",12,5,2015,0.009,20.109,1.119,6,1,1,1,0.417
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2015-06-17",11,2,2015,0,21.591,5.434,6,1,1,1,0.182
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2015-06-21",11,4,2015,0,22.669,3.594,6,1,1,1,0.364
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2015-06-24",12,6,2015,0,21.428,3.506,6,1,1,1,0.5
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2015-06-25",11,4,2015,0,22.334,1.584,6,1,1,1,0.364
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2016-05-03",12,3,2016,0,16.019,5.763,7,1,1,2,0.25
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2016-05-04",12,5,2016,0,15.828,4.991,7,1,1,2,0.417
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2016-05-09",12,2,2016,13.725,15.159,2.553,7,1,1,2,0.167
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2016-05-10",12,3,2016,3.134,16.766,3.131,7,1,1,2,0.25
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2016-05-12",11,6,2016,0.009,14.775,1.884,7,1,1,2,0.545
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2016-05-15",11,5,2016,0,14.856,5.547,7,1,1,2,0.455
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2016-05-24",11,2,2016,0,15.438,3.572,7,1,1,2,0.182
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2016-05-27",12,8,2016,0.009,19.344,2.025,7,1,1,2,0.667
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2016-05-31",12,5,2016,3.391,15.425,2.403,7,1,1,2,0.417
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2016-06-02",12,1,2016,0.112,18.453,1.519,7,1,1,2,0.083
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2016-06-03",12,6,2016,0.997,19.363,1.603,7,1,1,2,0.5
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2016-06-07",11,3,2016,0.066,21.853,1.466,7,1,1,2,0.273
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2016-06-12",11,2,2016,0,21.334,3.269,7,1,1,2,0.182
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2016-06-15",11,3,2016,24.25,19.319,2.172,7,1,1,2,0.273
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2016-06-16",11,1,2016,0.019,18.709,2.513,7,1,1,2,0.091
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2016-06-20",11,2,2016,0,20.928,4.412,7,1,1,2,0.182
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2016-06-21",12,4,2016,0,23.303,1.809,7,1,1,2,0.333
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2016-06-27",12,6,2016,0,22.584,5.05,7,1,1,2,0.5
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2017-05-06",11,4,2017,12.869,13.197,2.153,8,1,1,1,0.364
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2017-05-08",12,1,2017,0,15.259,5.513,8,1,1,1,0.083
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2017-05-09",12,3,2017,0,14.578,5.006,8,1,1,1,0.25
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2017-05-10",11,4,2017,0.278,14.022,2.119,8,1,1,1,0.364
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2017-05-12",12,3,2017,1.419,15.791,1.859,8,1,1,1,0.25
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2017-05-25",12,3,2017,0,23.488,3.388,8,1,1,1,0.25
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2017-05-31",11,7,2017,0.131,20.613,1.544,8,1,1,1,0.636
"2011_30_site19_M_112277__L1 [FRP-BA11244]","rearing","M","2017-06-05",11,0,2017,0,20.872,3.603,8,1,1,1,0
"2011_30_site20_F_112276__LN [FRP-BA11245]","rearing","F","2012-05-01",12,3,2012,0.067,13.5,1.567,7,1,1,1,0.25
"2011_30_site20_F_112276__LN [FRP-BA11245]","rearing","F","2012-05-06",12,3,2012,0,15.567,2.3,7,1,1,1,0.25
"2011_30_site20_F_112276__LN [FRP-BA11245]","rearing","F","2012-05-09",12,5,2012,0,17.267,1.733,7,1,1,1,0.417
"2011_30_site20_F_112276__LN [FRP-BA11245]","rearing","F","2012-05-18",12,3,2012,1.933,14.667,1.9,7,1,1,1,0.25
"2011_30_site20_F_112276__LN [FRP-BA11245]","rearing","F","2012-05-27",12,8,2012,2.833,19.4,1,7,1,1,1,0.667
"2011_30_site20_F_112276__LN [FRP-BA11245]","rearing","F","2012-06-11",11,2,2012,7.6,17.833,2.733,7,1,1,1,0.182
"2011_30_site20_F_112276__LN [FRP-BA11245]","rearing","F","2012-06-12",12,4,2012,0,17.333,2.9,7,1,1,1,0.333
"2011_30_site20_F_112276__LN [FRP-BA11245]","rearing","F","2012-06-18",12,6,2012,0,22.433,1.033,7,1,1,1,0.5
"2011_30_site20_F_112276__LN [FRP-BA11245]","rearing","F","2012-06-22",12,4,2012,0,23.533,2.733,7,1,1,1,0.333
"2011_30_site20_F_112276__LN [FRP-BA11245]","rearing","F","2012-06-23",12,7,2012,0,23.3,2.633,7,1,1,1,0.583
"2011_30_site20_F_112276__LN [FRP-BA11245]","rearing","F","2012-06-27",11,6,2012,0,26.433,2.733,7,1,1,1,0.545
"2011_30_site20_F_112276__LN [FRP-BA11245]","rearing","F","2012-06-30",12,2,2012,0,24.867,2.733,7,1,1,1,0.167
"2011_30_site37_M_112278__L7 [FRP-BA11243]","rearing","M","2012-05-06",12,8,2012,0,16.09,2.31,3,1,1,2,0.667
"2011_30_site37_M_112278__L7 [FRP-BA11243]","rearing","M","2012-05-13",12,4,2012,0,16.805,7.735,3,1,1,2,0.333
"2011_30_site37_M_112278__L7 [FRP-BA11243]","rearing","M","2012-05-20",12,3,2012,30.935,15.005,3.445,3,1,1,2,0.25
"2011_30_site37_M_112278__L7 [FRP-BA11243]","rearing","M","2012-05-21",12,1,2012,5.685,13.165,2.075,3,1,1,2,0.083
"2011_30_site37_M_112278__L7 [FRP-BA11243]","rearing","M","2012-05-22",12,1,2012,5.39,14.365,1.925,3,1,1,2,0.083
"2011_30_site37_M_112278__L7 [FRP-BA11243]","rearing","M","2012-05-23",12,6,2012,0.06,19.345,5.89,3,1,1,2,0.5
"2011_30_site37_M_112278__L7 [FRP-BA11243]","rearing","M","2012-05-24",12,7,2012,0,22.325,3.565,3,1,1,2,0.583
"2011_30_site37_M_112278__L7 [FRP-BA11243]","rearing","M","2012-05-25",12,9,2012,0,22.015,1.38,3,1,1,2,0.75
"2011_30_site37_M_112278__L7 [FRP-BA11243]","rearing","M","2012-05-30",11,1,2012,0.28,21.975,1.36,3,1,1,2,0.091
"2011_30_site37_M_112278__L7 [FRP-BA11243]","rearing","M","2012-06-03",12,1,2012,10.96,18.765,1.82,3,1,1,2,0.083
"2011_30_site37_M_112278__L7 [FRP-BA11243]","rearing","M","2012-06-04",12,9,2012,0,18.56,3.515,3,1,1,2,0.75
"2011_30_site37_M_112278__L7 [FRP-BA11243]","rearing","M","2012-06-05",12,6,2012,0,19.445,3.145,3,1,1,2,0.5
"2011_30_site37_M_112278__L7 [FRP-BA11243]","rearing","M","2012-06-06",11,5,2012,0.04,19.22,2.13,3,1,1,2,0.455
"2011_30_site37_M_112278__L7 [FRP-BA11243]","rearing","M","2012-06-12",12,2,2012,0.15,17.225,2.445,3,1,1,2,0.167
"2011_30_site37_M_112278__L7 [FRP-BA11243]","rearing","M","2012-06-15",12,9,2012,0.03,19.945,2.34,3,1,1,2,0.75
"2011_30_site37_M_112278__L7 [FRP-BA11243]","rearing","M","2012-06-29",12,5,2012,0,24.795,3.39,3,1,1,2,0.417
"2011_30_site37_M_112278__L7 [FRP-BA11243]","rearing","M","2012-06-30",11,5,2012,0,25.16,2.885,3,1,1,2,0.455
"2011_30_site37_M_112278__L7 [FRP-BA11243]","rearing","M","2013-05-02",12,7,2013,1.19,14.82,0.925,4,1,1,2,0.583
"2011_30_site37_M_112278__L7 [FRP-BA11243]","rearing","M","2013-05-03",12,4,2013,0.06,15.155,3.185,4,1,1,2,0.333
"2011_30_site37_M_112278__L7 [FRP-BA11243]","rearing","M","2013-05-04",11,2,2013,0,15.825,5.2,4,1,1,2,0.182
"2011_30_site37_M_112278__L7 [FRP-BA11243]","rearing","M","2013-05-07",11,4,2013,0,18.155,1.305,4,1,1,2,0.364
"2011_30_site37_M_112278__L7 [FRP-BA11243]","rearing","M","2013-05-11",12,1,2013,0,15.32,4.585,4,1,1,2,0.083
"2011_30_site37_M_112278__L7 [FRP-BA11243]","rearing","M","2013-05-16",12,4,2013,1.23,11.865,2.495,4,1,1,2,0.333
"2011_30_site37_M_112278__L7 [FRP-BA11243]","rearing","M","2013-05-25",11,2,2013,0.74,11.665,3.415,4,1,1,2,0.182
"2011_30_site37_M_112278__L7 [FRP-BA11243]","rearing","M","2013-05-28",12,0,2013,11.985,11.635,1.55,4,1,1,2,0
"2011_30_site37_M_112278__L7 [FRP-BA11243]","rearing","M","2013-05-29",11,7,2013,1.265,11.15,2.185,4,1,1,2,0.636
"2011_30_site37_M_112278__L7 [FRP-BA11243]","rearing","M","2013-06-06",12,2,2013,0.04,18.35,1.985,4,1,1,2,0.167
"2011_30_site37_M_112278__L7 [FRP-BA11243]","rearing","M","2013-06-07",12,6,2013,0,19,1.765,4,1,1,2,0.5
"2011_30_site37_M_112278__L7 [FRP-BA11243]","rearing","M","2013-06-08",12,0,2013,6.68,15.505,1.345,4,1,1,2,0
"2011_30_site37_M_112278__L7 [FRP-BA11243]","rearing","M","2013-06-09",12,5,2013,8.32,16.48,2.795,4,1,1,2,0.417
"2011_30_site37_M_112278__L7 [FRP-BA11243]","rearing","M","2013-06-15",12,6,2013,0.03,22.99,1.595,4,1,1,2,0.5
"2011_30_site37_M_112278__L7 [FRP-BA11243]","rearing","M","2013-06-17",12,3,2013,0,24.46,3.095,4,1,1,2,0.25
"2011_30_site37_M_112278__L7 [FRP-BA11243]","rearing","M","2013-06-18",12,5,2013,0.19,25.255,2.35,4,1,1,2,0.417
"2011_30_site37_M_112278__L7 [FRP-BA11243]","rearing","M","2013-06-26",12,1,2013,0,19.61,7.065,4,1,1,2,0.083
"2011_30_site37_M_112278__L7 [FRP-BA11243]","rearing","M","2014-05-06",12,4,2014,0.21,14.44,1.81,5,1,1,2,0.333
"2011_30_site37_M_112278__L7 [FRP-BA11243]","rearing","M","2014-05-08",12,9,2014,0,17.685,2.105,5,1,1,2,0.75
"2011_30_site37_M_112278__L7 [FRP-BA11243]","rearing","M","2014-05-09",11,7,2014,0,20.715,2.925,5,1,1,2,0.636
"2011_30_site37_M_112278__L7 [FRP-BA11243]","rearing","M","2014-05-10",12,6,2014,0.37,19.955,2.555,5,1,1,2,0.5
"2011_30_site37_M_112278__L7 [FRP-BA11243]","rearing","M","2014-05-16",12,4,2014,0,15.735,6.93,5,1,1,2,0.333
"2011_30_site37_M_112278__L7 [FRP-BA11243]","rearing","M","2014-05-18",12,6,2014,1.93,16.625,2.185,5,1,1,2,0.5
"2011_30_site37_M_112278__L7 [FRP-BA11243]","rearing","M","2014-05-22",11,0,2014,2.08,17.82,4.61,5,1,1,2,0
"2011_30_site37_M_112278__L7 [FRP-BA11243]","rearing","M","2014-05-30",11,3,2014,0.2,19.89,4.465,5,1,1,2,0.273
"2011_30_site37_M_112278__L7 [FRP-BA11243]","rearing","M","2014-05-31",12,2,2014,0,20.34,5.05,5,1,1,2,0.167
"2011_30_site37_M_112278__L7 [FRP-BA11243]","rearing","M","2014-06-02",12,4,2014,0,19.79,4.52,5,1,1,2,0.333
"2011_30_site37_M_112278__L7 [FRP-BA11243]","rearing","M","2014-06-05",12,6,2014,0,18.395,1.895,5,1,1,2,0.5
"2011_30_site37_M_112278__L7 [FRP-BA11243]","rearing","M","2014-06-26",12,5,2014,0,23.83,3.355,5,1,1,2,0.417
"2011_30_site37_M_112278__L7 [FRP-BA11243]","rearing","M","2015-05-01",12,3,2015,1.69,14.75,1.77,6,1,1,2,0.25
"2011_30_site37_M_112278__L7 [FRP-BA11243]","rearing","M","2015-05-02",11,7,2015,0,17.835,2.265,6,1,1,2,0.636
"2011_30_site37_M_112278__L7 [FRP-BA11243]","rearing","M","2015-05-04",12,3,2015,0,18.48,1.475,6,1,1,2,0.25
"2011_30_site37_M_112278__L7 [FRP-BA11243]","rearing","M","2015-05-09",11,1,2015,0,19.37,4.22,6,1,1,2,0.091
"2011_30_site37_M_112278__L7 [FRP-BA11243]","rearing","M","2015-05-10",11,7,2015,0,20.58,3.185,6,1,1,2,0.636
"2011_30_site37_M_112278__L7 [FRP-BA11243]","rearing","M","2015-05-18",12,0,2015,0,19.175,2.495,6,1,1,2,0
"2011_30_site37_M_112278__L7 [FRP-BA11243]","rearing","M","2015-05-22",11,3,2015,0,17.56,7.22,6,1,1,2,0.273
"2011_30_site37_M_112278__L7 [FRP-BA11243]","rearing","M","2015-05-29",12,2,2015,1.045,18.425,2.26,6,1,1,2,0.167
"2011_30_site37_M_112278__L7 [FRP-BA11243]","rearing","M","2015-05-30",12,2,2015,0,21.4,2.11,6,1,1,2,0.167
"2011_30_site37_M_112278__L7 [FRP-BA11243]","rearing","M","2015-06-01",12,8,2015,0.03,20.235,1.15,6,1,1,2,0.667
"2011_30_site37_M_112278__L7 [FRP-BA11243]","rearing","M","2015-06-02",12,8,2015,0,21.725,1.68,6,1,1,2,0.667
"2011_30_site37_M_112278__L7 [FRP-BA11243]","rearing","M","2015-06-14",12,3,2015,7.67,20.62,1.55,6,1,1,2,0.25
"2011_30_site37_M_112278__L7 [FRP-BA11243]","rearing","M","2015-06-15",12,7,2015,1.4,21.635,1.7,6,1,1,2,0.583
"2011_30_site37_M_112278__L7 [FRP-BA11243]","rearing","M","2015-06-19",11,5,2015,0,22.51,5.44,6,1,1,2,0.455
"2011_30_site37_M_112278__L7 [FRP-BA11243]","rearing","M","2015-06-26",11,1,2015,0,24.41,1.835,6,1,1,2,0.091
"2011_30_site37_M_112278__L7 [FRP-BA11243]","rearing","M","2015-06-29",11,4,2015,0,27.075,2.33,6,1,1,2,0.364
"2011_30_site37_M_112278__L7 [FRP-BA11243]","rearing","M","2016-05-03",12,4,2016,0,16.125,6.305,7,1,1,1,0.333
"2011_30_site37_M_112278__L7 [FRP-BA11243]","rearing","M","2016-05-04",12,5,2016,0,15.905,5.37,7,1,1,1,0.417
"2011_30_site37_M_112278__L7 [FRP-BA11243]","rearing","M","2016-05-05",11,3,2016,0,16.07,3.03,7,1,1,1,0.273
"2011_30_site37_M_112278__L7 [FRP-BA11243]","rearing","M","2016-05-06",12,5,2016,0,15.05,2.745,7,1,1,1,0.417
"2011_30_site37_M_112278__L7 [FRP-BA11243]","rearing","M","2016-05-09",11,0,2016,11.425,15.69,2.91,7,1,1,1,0
"2011_30_site37_M_112278__L7 [FRP-BA11243]","rearing","M","2016-05-11",12,1,2016,6.35,14.455,1.485,7,1,1,1,0.083
"2011_30_site37_M_112278__L7 [FRP-BA11243]","rearing","M","2016-05-13",11,3,2016,0.44,14.675,2.345,7,1,1,1,0.273
"2011_30_site37_M_112278__L7 [FRP-BA11243]","rearing","M","2016-05-18",11,3,2016,1.2,15.59,2.785,7,1,1,1,0.273
"2011_30_site37_M_112278__L7 [FRP-BA11243]","rearing","M","2016-05-19",11,5,2016,0.25,15.49,3.98,7,1,1,1,0.455
"2011_30_site37_M_112278__L7 [FRP-BA11243]","rearing","M","2016-05-21",12,8,2016,0.03,18.85,2.71,7,1,1,1,0.667
"2011_30_site37_M_112278__L7 [FRP-BA11243]","rearing","M","2016-05-29",12,1,2016,0.84,17.195,2.4,7,1,1,1,0.083
"2011_30_site37_M_112278__L7 [FRP-BA11243]","rearing","M","2016-06-03",12,3,2016,0.62,19.55,1.8,7,1,1,1,0.25
"2011_30_site37_M_112278__L7 [FRP-BA11243]","rearing","M","2016-06-17",12,2,2016,1.67,18.23,2.845,7,1,1,1,0.167
"2011_30_site37_M_112278__L7 [FRP-BA11243]","rearing","M","2016-06-24",12,3,2016,0.01,25.025,1.55,7,1,1,1,0.25
"2011_30_site37_M_112278__L7 [FRP-BA11243]","rearing","M","2016-06-26",12,4,2016,0,23.035,4.865,7,1,1,1,0.333
"2011_30_site37_M_112278__L7 [FRP-BA11243]","rearing","M","2016-06-27",11,5,2016,0,22.585,5.515,7,1,1,1,0.455
"2011_30_site37_M_112278__L7 [FRP-BA11243]","rearing","M","2016-06-30",12,8,2016,0,24.375,1.38,7,1,1,1,0.667
"2012_34_site26_M_115055__JK [FRP-BS13906]","rearing","M","2015-05-10",11,5,2015,0,20.125,1.808,NA,1,1,1,0.455
"2012_34_site26_M_115055__JK [FRP-BS13906]","rearing","M","2015-05-11",12,5,2015,0,19.058,1.775,NA,1,1,1,0.417
"2012_34_site26_M_115055__JK [FRP-BS13906]","rearing","M","2015-05-12",12,4,2015,0,17.4,1.858,NA,1,1,1,0.333
"2012_34_site26_M_115055__JK [FRP-BS13906]","rearing","M","2015-05-19",12,3,2015,2.025,15.15,6.583,NA,1,1,1,0.25
