"id","breeding_period","sex","date","range_movement","nobs","year","rainfall","mean_temperature","wind","n_year_on_site","laying","hatching","breeding_success"
"2017_11_site29_M_461__X5 [FRP-BA11594]","incubation","M","2019-03-12",651.727,44,2019,0.06,8.84,2.08,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","incubation","M","2019-03-13",404.01,24,2019,1,9.42,7.193,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","incubation","M","2019-03-14",426.123,16,2019,0,10.54,9.393,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2019-03-16",852.693,45,2019,0.06,12.56,1.88,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2019-03-17",450.067,37,2019,0,10.953,6.193,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2019-03-18",1464.218,25,2019,0.047,9.793,7.367,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2019-03-19",623.31,14,2019,0,9.067,6.693,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2019-03-20",485.124,33,2019,0,9.953,4.973,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2019-03-21",500.796,51,2019,0,9.393,1.727,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2019-03-22",272.463,51,2019,0,11.207,1.427,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2019-03-23",800.592,50,2019,0.08,15.807,2.847,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2019-03-24",109.541,50,2019,0,16.62,2.847,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2019-03-25",2231.088,34,2019,0,13.173,7.62,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2019-03-26",1217.697,32,2019,0,11.393,7.447,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2019-03-27",2560.476,30,2019,0,11.387,4.273,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2019-03-29",3233.023,39,2019,0,9.787,3.527,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2019-03-30",1945.695,35,2019,0,9.6,3.473,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2019-04-01",2272.986,34,2019,0.1,11.067,1.22,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2019-04-02",2216.279,35,2019,5.633,11.233,1.607,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2019-04-05",3134.6,47,2019,15.227,10.24,3.873,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2019-04-06",504.674,15,2019,1.08,9.513,1.993,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2019-04-07",21.498,38,2019,0.067,10.073,3.193,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2019-04-08",347.425,53,2019,0.86,11.493,1.347,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2019-04-09",351.618,43,2019,0.833,12.92,2.147,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2019-04-10",14.809,20,2019,0.06,12.78,6.9,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2019-04-13",1324.698,33,2019,0,14.04,5.607,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2019-04-14",3731.269,39,2019,0,12.813,2.667,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2019-04-15",3420.325,39,2019,4.233,11.067,3.347,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2019-04-16",848.353,15,2019,0.52,11.587,1.627,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2019-04-17",2764.24,41,2019,0,12.507,5.273,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2019-04-18",372.399,25,2019,0,13.013,3.393,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2019-04-19",5048.39,38,2019,0,13.667,2.12,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2019-04-20",1068.01,47,2019,1.827,13.573,1.773,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2019-04-21",1658.032,35,2019,0.713,13.24,1.687,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2019-04-22",1977.134,21,2019,39.573,14.1,2,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2019-04-23",463.702,13,2019,6.313,12.953,3.253,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2019-04-24",1379.05,51,2019,0,15.987,6.313,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2019-04-25",253.129,42,2019,0,14.66,4.88,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2019-04-26",32.203,29,2019,0,12.067,4.767,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2019-04-27",3506.096,41,2019,0,14.1,5.753,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2019-04-28",3440.504,37,2019,0,13.053,6.667,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2019-05-01",376.846,45,2019,1.56,17.093,2.4,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2019-05-02",967.5,44,2019,1.433,15.713,4.593,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2019-05-03",2763.992,38,2019,2.32,12.093,5.133,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2019-05-04",1830.633,28,2019,1.013,12.773,7.007,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2019-05-05",3358.212,22,2019,0,9.413,9.267,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2019-05-06",96.702,36,2019,0,12.293,4.893,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2019-05-07",472.511,51,2019,0,12.867,2.307,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2019-05-08",3718.548,41,2019,1.92,14.313,2.187,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2019-05-10",1908.69,54,2019,8.767,16.753,1.66,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2019-05-11",679.662,34,2019,0.493,16.08,7.167,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2019-05-12",90.36,47,2019,0,15.24,8.88,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2019-05-13",388.091,60,2019,0,16.533,7.107,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2019-05-15",382.442,59,2019,0,13.98,2.367,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2019-05-16",389.936,52,2019,2.82,14.14,2.36,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2019-05-17",322.317,22,2019,21.667,12.02,2.753,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2019-05-18",4368.008,40,2019,0.1,13.12,4.647,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2019-05-19",1583.87,40,2019,0.06,14.02,5.613,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2019-05-21",25.271,57,2019,0,17.927,4.907,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2019-05-22",376.816,51,2019,0,20.327,3.26,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2019-05-24",48.018,22,2019,1.287,16.62,5.64,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2019-05-26",3514.53,14,2019,0,17.367,8.3,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2019-05-27",44.103,19,2019,0,17.693,7.693,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2019-05-28",695.702,13,2019,0.06,15.2,7.94,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2019-05-29",107.805,34,2019,0,16.193,7.273,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2019-05-31",356.733,58,2019,0.04,21.06,2.513,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2019-06-01",294.693,58,2019,0.06,18.42,1.573,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2019-06-02",277.644,59,2019,0.06,18.8,1.553,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2019-06-04",1897.95,56,2019,0,19.427,2.733,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2019-06-05",720.439,25,2019,1.387,16.833,3.4,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2019-06-07",2460.374,33,2019,0.233,19.027,4.193,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2019-06-09",1184.661,51,2019,0,20.113,2.273,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2019-06-10",1857.592,22,2019,1.26,17.6,7.413,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2019-06-11",2466.992,10,2019,7.313,12.513,4.087,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2019-06-12",2671.395,52,2019,0,15.48,2.307,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2019-06-13",2262.631,52,2019,1.093,17.187,3.473,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2019-06-14",1921.687,25,2019,1.64,18.207,3.113,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2019-06-15",2283.401,19,2019,0.06,18.14,5.347,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2019-06-16",1192.277,53,2019,0,22.147,3.6,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2019-06-18",4500.548,56,2019,0,20.82,2.493,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2019-06-19",1912.745,52,2019,0.06,22.187,1.793,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2019-06-20",3128.256,47,2019,4.72,21.027,2.987,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2019-06-21",2034.056,24,2019,1.86,18.813,4.02,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2019-06-22",785.407,47,2019,0,21.493,3.22,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2019-06-24",1119.629,54,2019,0,22.133,3.78,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2019-06-26",1707.936,44,2019,0.06,25.62,2.693,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2019-06-27",84.114,21,2019,0,26.733,1.627,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2019-06-28",867.303,55,2019,0,31.04,2.3,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2019-06-29",618.296,51,2019,0,28.767,1.8,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2019-06-30",1234.749,50,2019,0,26.667,2.04,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","pre_breeding","M","2019-12-29",384.681,11,2020,0,6.28,0.92,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","pre_breeding","M","2020-01-01",1025.96,11,2020,0,7.333,1.98,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","pre_breeding","M","2020-01-15",4030.528,11,2020,0.06,8.16,1.867,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","pre_breeding","M","2020-02-03",70.056,11,2020,0.04,16.76,2.793,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","pre_breeding","M","2020-02-08",310.471,13,2020,0.253,8.933,1.727,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","pre_breeding","M","2020-02-12",675.19,15,2020,0,9.373,1.8,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","pre_breeding","M","2020-02-13",523.837,20,2020,0,9.4,1.66,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","pre_breeding","M","2020-02-14",1966.362,30,2020,0,11.627,3.307,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","incubation","M","2020-02-15",416.815,31,2020,0.233,8.927,1.307,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","incubation","M","2020-02-16",577.786,14,2020,0.487,11.433,1.84,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","incubation","M","2020-02-18",2227.725,11,2020,0,9.467,5.013,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","incubation","M","2020-02-19",4077.568,24,2020,0,9.54,4.527,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","incubation","M","2020-02-21",543.081,41,2020,0,11.373,4.873,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","incubation","M","2020-02-22",653.137,32,2020,0,10.967,1.72,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","incubation","M","2020-02-23",874.31,26,2020,0,13.793,2.893,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","incubation","M","2020-02-24",2844.034,38,2020,0,14.447,2.687,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","incubation","M","2020-02-25",481.974,24,2020,0.08,12.12,5.5,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","incubation","M","2020-02-27",1476.931,27,2020,1.713,10.853,5.327,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","incubation","M","2020-02-28",3924.801,42,2020,0,11.24,2.153,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","incubation","M","2020-02-29",1815.921,41,2020,0,12.613,2.773,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","incubation","M","2020-03-01",481.611,21,2020,1.4,11.327,2.093,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","incubation","M","2020-03-09",678.694,28,2020,1.68,9.967,7.4,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","incubation","M","2020-03-13",717.323,26,2020,0,12.727,5.9,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2020-03-17",1999.538,12,2020,0.04,10.82,1.393,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2020-03-18",266.358,23,2020,0.12,11.967,1.34,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2020-03-19",125.844,40,2020,0.16,11.207,1.86,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2020-03-20",2138.454,51,2020,0,10.867,2.373,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2020-03-21",2057.449,38,2020,0.1,10.58,2.227,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2020-03-22",1409.402,33,2020,0.1,12.14,2.073,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2020-03-23",3241.506,11,2020,0.893,11.527,2.947,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2020-03-24",1506.214,16,2020,0.1,10.193,3.527,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2020-03-25",832.146,29,2020,11.853,8.02,2.947,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2020-03-26",863.769,11,2020,17.707,4.84,1.813,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2020-03-27",3806.486,22,2020,0.06,10,4.147,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2020-03-28",2316.454,44,2020,0,13.187,2.993,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2020-03-29",44.302,37,2020,0.647,13.2,5.907,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2020-03-30",5956.28,21,2020,0.08,6.667,4.06,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2020-03-31",506.565,29,2020,4.273,9.373,2.4,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2020-04-02",1168.506,14,2020,0,10.367,1.693,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2020-04-03",5589.512,25,2020,0,11.967,5.447,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2020-04-04",2839.751,33,2020,0,10.54,3.12,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2020-04-05",2053.854,39,2020,0.08,12.293,4.453,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2020-04-06",2306.572,27,2020,0,12.1,3.367,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2020-04-07",4857.497,37,2020,0,12.673,2.967,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2020-04-08",1824.704,35,2020,0,12.947,1.9,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2020-04-09",761.701,48,2020,0.06,12.56,1.573,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2020-04-10",120.197,43,2020,0.1,13.147,1.533,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2020-04-11",3819.975,30,2020,0.04,13.293,1.807,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2020-04-14",457.966,47,2020,0,15.613,1.527,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2020-04-15",509.458,19,2020,0.1,12.893,3.767,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2020-04-16",1958.62,32,2020,0.433,14.593,4.7,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2020-04-17",4350.649,13,2020,0.913,14.707,3.02,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2020-04-20",2715.155,12,2020,37.647,14.167,1.733,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2020-04-21",1603.218,11,2020,73.813,13.113,1.7,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2020-04-23",436.712,30,2020,0,16.48,1.92,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2020-04-24",821.035,43,2020,0.12,15.38,1.787,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2020-04-25",412.913,55,2020,0.04,15.46,1.393,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2020-04-26",2780.335,49,2020,0.693,16.6,1.453,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2020-04-27",404.728,47,2020,13.647,16.047,1.773,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2020-04-28",3330.52,37,2020,1.193,14.153,3.88,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2020-04-29",2061.769,48,2020,0,15.653,1.673,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2020-04-30",1222.312,47,2020,1.36,15.153,2.347,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2020-05-01",2053.376,47,2020,0.973,16.127,3.467,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2020-05-02",1360.312,44,2020,1.047,19.78,5.74,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2020-05-03",855.601,45,2020,0,20,3.427,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2020-05-04",1040.923,45,2020,0,18,2.4,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2020-05-05",1487.606,49,2020,0,20.06,1.493,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2020-05-06",1594.58,56,2020,0,21.5,3.76,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2020-05-07",383.211,53,2020,0,18.08,2.507,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2020-05-08",2660.18,48,2020,0,18.08,4.14,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2020-05-09",1297.026,21,2020,0.1,16.887,4.527,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2020-05-10",2518.438,12,2020,28.873,15.94,4.333,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2020-05-12",39.57,16,2020,1,15.307,1.833,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2020-05-13",1738.684,35,2020,6.107,15.953,1.22,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2020-05-14",2371.639,22,2020,9.293,14.987,1.587,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2020-05-16",1392.009,26,2020,2.233,15.78,4.88,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2020-05-17",1736.006,41,2020,0,18.453,7.113,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2020-05-19",1255.071,43,2020,0,22.007,7.507,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2020-05-20",3900.462,56,2020,0,23.853,5.153,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2020-05-21",1605.246,56,2020,0,24.293,3.5,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2020-05-22",425.922,55,2020,0,21.693,1.373,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2020-05-23",2543.113,39,2020,0.1,18.727,4.787,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2020-05-24",360.007,44,2020,0,18.533,5.087,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2020-05-25",450.525,60,2020,0,20.127,1.7,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2020-05-26",2815.13,56,2020,0,22.98,3.46,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2020-05-27",1689.688,50,2020,0,19.547,1.967,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2020-05-28",864.586,57,2020,0.073,19.907,1.473,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2020-05-29",100.498,50,2020,0.64,20.013,2.32,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2020-05-30",1504.98,55,2020,0,19.187,2.387,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2020-05-31",1900.56,33,2020,0,18.753,2.847,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2020-06-01",532.7,19,2020,0.893,19.38,2.447,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2020-06-02",1924.694,44,2020,0.167,20.567,1.34,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2020-06-03",1165.536,38,2020,2.433,19.327,1.36,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2020-06-04",60.014,16,2020,2.833,17.327,4.22,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2020-06-06",3983.361,45,2020,15.64,18.8,2.373,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2020-06-07",65.683,19,2020,0.16,15.713,4.373,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2020-06-08",1670.726,24,2020,0,16.933,6.273,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2020-06-10",1279.411,42,2020,0.32,17.96,4.853,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2020-06-11",906.824,42,2020,1.1,17.793,3.067,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2020-06-12",1172.341,36,2020,0,19.653,2.467,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2020-06-13",2001.53,46,2020,0.587,18.5,3.033,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2020-06-14",2014.764,41,2020,0,20.527,3.613,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2020-06-15",2044.142,41,2020,0,20.82,4.433,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2020-06-16",1968.796,44,2020,0.04,19.44,4.107,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2020-06-17",3778.199,46,2020,0,18.907,4.04,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2020-06-18",1851.457,39,2020,0.107,18.42,2.393,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2020-06-19",1439.534,52,2020,0,20.96,2.353,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2020-06-20",582.691,54,2020,0,22.54,2.947,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2020-06-22",39.768,19,2020,0.04,23.347,5.753,NA,1,1,1
"2017_11_site29_M_461__X5 [FRP-BA11594]","rearing","M","2020-06-23",1959.14,49,2020,0,23.76,1.947,NA,1,1,1
